PAR_ID,PO_NO,HIGH_VALUE,LOW_VALUE
REQUESTED_ORDER_MASS_TOL,232239590,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,223007331,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,229937890,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,103946761,199580.6428352,163293.25322880002
REQUESTED_ORDER_MASS_TOL,109788855,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,121066725,134716.93356686396,122469.93960623997
REQUESTED_ORDER_MASS_TOL,128286090,95254.397716800013,86182.5503152
REQUESTED_ORDER_MASS_TOL,132971269,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,133365754,1147588.6933473597,1043262.4484975999
REQUESTED_ORDER_MASS_TOL,133414795,10982870.12546312,8985611.2542448807
REQUESTED_ORDER_MASS_TOL,136702601,102000,99000
REQUESTED_ORDER_MASS_TOL,137299659,102000,99000
REQUESTED_ORDER_MASS_TOL,148462743,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,148761696,344276.60800420795,312978.73454927996
REQUESTED_ORDER_MASS_TOL,153874644,11475.886933473599,10432.624484975999
REQUESTED_ORDER_MASS_TOL,158989408,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,159010480,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,162810408,1357148.3677847036,1233771.2434406396
REQUESTED_ORDER_MASS_TOL,174245261,13771.156608,12519.23328
REQUESTED_ORDER_MASS_TOL,177430593,1556718.451200000,1415198.592000000
REQUESTED_ORDER_MASS_TOL,178207500,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,185276359,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,185897209,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,187196629,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,188269602,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,189416697,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,191087093,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,191195466,92532.843496320012,89811.289275840012
